30412	K&H INDUSTRIES, INCORPORATED	Karl Baake, Pres. Geo. B. Kellogg, Coordinator Laboratory Staff: Techn. 4.
30427	K&K LABORATORIES, INC.	A. Karas, Dir. L. Friedman, Chief Consultant Laboratory Staff: Chemists 8, engr. 1, techn. 2, other lab staff 4. KLH RESEARCH & DEVELOPMENT CORPORATION See: The Singer Co. (Consumer Products Div.)
30441	KPT MFG. COMPANY	Hans Hansen, V.P.-Engrg. (Electronic & Mech. Syst.) Geo. W. Bartlett, Chief Engr. (Mech. Syst.) John A. Anderson, Project Mgr. (Electronic Syst.) Laboratory Staff: Mech. engr. 15, electronic engr. 4, techn. 20, other lab staff 5.
30454	K-V PHARMACAL COMPANY	Victor M. Hermelin, Pres. (Pharmaceuticals) Dr. George H. Wright, V.P. (Pharmaceuticals) Wm. H. Anger (Pharmaceuticals) Laboratory Staff: Chemists 10, chem. engr. 2, techn. 5, other lab staff 7.
30465	KVP SUTHERLAND PAPER CO.	Thomas E. Flanagan, Dir. of Labs (Pulp & Paper Chem.) H. D. Paavila, Tech. Dir. (Chem.) Harold Wiles, Biochemist Harold Hoogsteen, Mgr. Plastic Chem. Glen Rumberger, Mgr. Basic Rsch. (Packaging) Robert Paris, Tech. Adm. (Pulp & Paper Technology) Laboratory Staff: Biologists 1, chemists 20, chem. engr. 13, mech. engr. 9, packaging engr. 1, physicists 2, techn. 40, other lab staff 7.
30483	KAHL SCIENTIFIC INSTRUMENT CORPORATION	G. Kahl, V.P. (Physical Sciences) M. Kahl, V.P. (Chem.) A. Zardini, Engr. (Earth Sciences) Laboratory Staff: Biologists 2, chemists 2, elec. engr. 3, other professionals 2, techn. 5, other lab staff 3.
30497	KAHLE ENGINEERING COMPANY	William T. Engel, Chief Design Engr. Laboratory Staff: Mech. engr. 10, electronic engr. 3, techn. 12.
30508	KAHN & COMPANY, INCORPORATED	J. R. Hyde, Dir. R&D Laboratory Staff: Engr. 2, techn. 2.
30520	KAHN RESEARCH LABORATORIES, INCORPORATED	Leonard R. Kahn, Pres. (SSB Communications) Laboratory Staff: Electronic engr. 5, techn. 8, other lab staff 40.
30530	KAISER ALUMINUM & CHEMICAL CORPORATION	Dr. C. B. Miles, Corporate Tech. Dir. P. P. Zeigler (Metallurgy) T. R. Pritchett (Metallurgy) W. A. Phillips (Chem.) E. A. Worthington (Metals) J. C. Hicks (Refractories) D. G. LaRue (Product Dev.) Laboratory Staff: Chemists 35, chem. engr. 20, mech. engr. 9, ceramic engr. 10, other engr. 38, physicists 3, metallurgists 16, petrographers 3.
30558	KAISER INDUSTRIES CORPORATION	
30568	THE KALART COMPANY INCORPORATED	William B. Tucker, Dir. of R&D Morris Schwartz, Pres. L.J. Quartin, V.P. (Mfg.) J.J. Harnett, V.P. (Sales) Hy Schwartz, V.P. Laboratory Staff: Physicists 1, techn. 4.
30585	KALVAR CORPORATION	Robert T. Nieset, V.P. (Physics) Norman T. Notley, Dir. Chem. R&D (Polymer Chem) I. H. DeBarbieris, Dir. Physical R&D (Optics & Optical Engrg.) Laboratory Staff: Chemists 5, mech. engr. 3, elec. engr. 1, physicists 4, techn. 6, other lab staff 3.
30598	KAMAN AIRCRAFT CORPORATION	D. W. Robinson, Jr, Chief Rsch. Engr. Dr. B. Posniak, Sr. Staff Specialist (Materials & Structures) R. Jones, Chief of Vibrations Rsch. A. Z. Lemnios, Rsch. Project Engr. (Aeroelasticity & Aerodynamics) J. Barzda, Rsch. Project Engr. (Recovery & Retardation Sy st.) R. Bossier, Rsch. Project Engr. (Mech. Syst. & Components) Laboratory Staff: Mech. engr. 7, civil engr. 1, aero. engr. 5, elec. engr. 1, indus. engr. 1, other lab staff 2. | Dr. Norman P. Hobbs, Tech. Dir. (Structural Dynamics) Guido J. Frassinelli, Exec. Engr. (Blast Effects) John Zvara, Exec. Engr. (Spacecraft Recovery) Laboratory Staff: Civil engr. 2, aero. engr. 8, math. 2, other lab staff 4. | Norman A. Bostrom, Gen. Mgr. (Nuclear Physics) Charles E. McCullough, Dir. of Electronics (Elec. Eng.) B. K. Cooper, Rsch. Engr. (Elec. Engr.) Laboratory Staff: elec. engr. 3, math. 1, physicists 3, techn. 3, other lab staff 3, | Dr. Kenneth W. Erickson, V.P. Kaman Aircraft Gen. Mgr. (Kaman Nuclear) Dr. Frank H. Shelton, Sr. Rsch. Scientist (Nuclear Weapons) Dr. John B. Hoffman, Sr. Rsch. Scientist (Nuclear Weapons) Dr. Albert P. Bridges, Sr. Rsch. Scientist (Nuclear Weapons) Dr. C. Eugene Buell, Sr. Rsch. Scientist (Meteorology) Dan W. Stoddard, Sr. Rsch. Scientist (Mathematics) Burt J. Bittner, Sr. Rsch. Scientist (Electronics) Phillip L. Jessen, Sr. Rsch. Scientist (Nucleonics) Laboratory Staff: chemists 3, mech. engr. 7, elec. engr. 13, aeronautical engr. 5, nuclear engr. 1, math. 17, physicists 22, psychologists 1, other lab staff 19. | Dr. Lars Skjelbreia, Gen. Mgr. (Instrumentation, Hydrodynamics, Applied Mechanics) Dr. Basil W. Wilson, Dir. (Engr. Oceanography) Thor Karlsson, Sr. Rsch. Engr. (Applied Mechanics) Dr. D. H. Garbaccio, Sr. Rsch. Engr. (Applied Mechanics & Hydrodynamics) Laboratory Staff: math. 2, hydrodynamics engr. 4, applied mech. engr. 4, instrumentation engr. 2, techn, 4, other lab staff 4.
30659	THE KAR LABORATORY	John N. Karnemaat, Rsch. Dir. (Analytical Biochem.) Laboratory Staff: Biologists 2, chemists 1 techn. 2, other lab staff 1.
30669	KATO ENGINEERING COMPANY	Forrest Nelson, Chief Design Engr. (Elec. & Electronic Engrg.) Roger Varrino (Transistor Regulators) (Elec. Engrg.) David Bement (Magnetic Amplifier Regulators) (Elec. Engrg.) Robert Kruetzer (Pre-amp Circuits & Hookup Design) (Elec. Engrg.) Gary Coors (Systems Design) (Elec. Engrg.) Leander Kusulke (Mechanical Stress & Lamination Design) (Elec. Engrg.) Edward Coughlin (Qircuitry & Standards) (Elec. Engrg.) Herb Fast (Laminations & Windings) (Elec. Engrg.) Laboratory Staff: Elec. engr. 5, electronic engr. 4, mech. engr. 2, metallurgists 1, techn. 38, other lab staff 21.
30683	KAUMAGRAPH CO.	Walter L. Hochner, Dir. of Rsch. (Chem.) George Thomas Brown, Chemist Victor Turoski, Chemist Laboratory Staff: Techn. 1, other lab staff 1.
30699	KAY ELECTRIC COMPANY	
30706	KAY-FRIES CHEMICALS, INCORPORATED	William P. Bitler, Pres. Dr. Goerge Kesslin, Chief Chemist (Org. Synthesis) Alvin Flisik, Chemist, Chg. of Process Dev. George Bitler, Chief Engr. Laboratory Staff: Chemists 8, chem. engr. 5, techn. 6, other lab staff 4.
30720	KAYDON ENGINEERING CORP.	Halford Knotts, Chief Design Engr.
30727	JOSEPH KAYE & COMPANY, INCORPORATED	Dr. Douglas A. East (Fluid Dynamics) Dr. Clarence A. Kemper (Thermodynamics) George F. Harper, V.P. (Consultant-Thermodynamics) Arnold C. Fields, Mgr. Product Dev. (Mech. Engrg. Proprietary Products) Laboratory Staff: Mech. engr. 12, elec. engr. 2, math. 1, phys-cists 1, other lab staff 6.
30741	KAYSAM CORPORATION OF AMERICA	John Kantor, V.P. Engrg. & Rsch. Abraham Duman, Chief Chemist (Plastics Div.) Eric Nelson, Chief Chemist (Rubber Div.) Laboratory Staff: Chemists 5, chem. engr. 2, mech. engr. 3, techn. 5, other lab staff 5.
30753	KECK-CRAIG ASSOCIATES	Burnie M. Craig, Sr. Partner (Mechano-Electro-Optical Design) Laboratory Staff: Meeh. engr. 3, optical engr. 1, other professionals 2, techn. 2, other lab staff 2.
30767	E.	A. KEEBLE ASSOCIATES, INCORPORATED 2000 Glen Echo Road	D.S. McKinney, Proj. Mgr. (Syst. Analysis & Planning) L.C. Daugherty, Proj. Mgr. (Engrg.) H.C. Waechter, Proj. Mgr. (Engrg.) W.T. Ellis, Mgmt. Engr. (Syst. Anal. & Ping.) A.L. Julian, Asst. Proj. Mgr. (Syst. Anal. & Ping.) J.M. Brown, Asst. Proj. Mgr. (Data Processing) J.M. Woolrich, Asst. Proj. Mgr. (Data Processing) R.E. Butler, Asst. Proj. Mgr. (Data Processing) Laboratory Staff: Civil engr. 2, mech. & elec. engr. 2, math. 1, other professionals 3, techn. 5, other lab staff 10.
30776	KEGELMAN BROS.	William Kegelman, Exec. Partner Laboratory Staff: Elec. engr. 1, mech. engr. 1, other professionals 18.
30787	KELLETT AIRCRAFT CORPORATION	P.C. Krause, Mgr. of Engrg. (Math) B.V. Wacholder, Head, Dynamics (Mech. Syst.) J. Sivertsen, Head, Electronics (Instrumentation) B.H. Baisley, Asst. Mgr. Engrg. (Mech.) R.R. Kenworthy, Head, Design Engrg. (Mech.) R. DeRogatis, Head, Test Engrg. (Electronics) Laboratory Staff: Mech. engr. 5, aero. engr. 2, civil engr. 1, elec. engr. 2, math. 1, techn. 3, other lab staff 8.
30805	KELSEY-HAYES COMPANY	E.J. Hayes, Dir. of Rsch. & Engrg. Dr. E.N. Petrick, Chief Rsch. Engr. Laboratory Staff: Mech, elec, & chem. engrs.
30819	KELTEC INDUSTRIES, INC.	K. S. Kelleher, Pres. (Electromagnetic Effects) Dr. Cristjo Cristofv, Staff Scientist (Nuclear Science) Dr. Edward Wolff, Dir. Space Engrg. Lab (Electronics) Dr. Willard Bennett, Staff Consultant (Plasma Physics) Dr. T. C. G. Wagner, Staff Scientist (Electronics) Dr. Paul S. Roller, Staff Scientist (Physical Chem.) Richard F. Julius, Dir. Solar Power Systems Laboratory Staff: Chemists 2, M. D. 1, elec. engr. 130, mech. engr. 20, math. engr. 4, metallurgists 1, physicists 12, other professionals 4, techn. 300, other lab staff 50.
30831	KEM-TECH LABS, INCORPORATED	George R. Lyles, Gen. Mgr. (Analytical Chem.) Dr. Philip W. West, V.P. (Analytical Chem.) Victor J. Blanchard, Chemist (Analytical Chem.) Fred B. Dowling, Chemist (Analytical Chem.) Laboratory Staff: Chemists 5, other lab staff 1.
30846	KENDALL COMPANY	Dr. Carlos M. Samour, Lab Head Laboratory Staff: Chemists 9, other lab staff 3. | R.M. Hoey, Tech. Dir. W.O. Elson, Dir. of Health Products Dr. J.H. Hollister, Dir. of Pressure Sensitive Adhesive Products) Laboratory Staff: Biologists 4, chemists 19, chem. engr. 4, mech. engr. 5, pharmacist 1, techn. 18, other lab staff 14. | John P. Elting, Dir. of Rsch. (Physics & Math.) Laboratory Staff: Chemists 2, industrial engr. 2, physicists 2, techn. 2, other lab staff 2. | Karl A. Gelpke, Tech. Dir. George H. Allen, Dev. Mgr. Arthur R. Olson, Rsch. Mgr. Laboratory Staff: Chemists 6, mech. engrs. 1, chem. engrs. 2, physicist 1, techn. 13, other lab staff 3.
30884	KENDALL INFRARED LABORATORIES	Dr. David N. Kendall, Dir. (Spectroscopy & Chem. Physics) Laboratory Staff: Chemists 3, other lab staff 1.
30897	KENDALL REFINING COMPANY	F.I.L. Lawrence, Dir. of Rsch. & Dev. Laboratory Staff: Chemists 4, chem. engr. 5, mech. engr. 2, techn. 16, other lab staff 3.
30908	KENNAMETAL INC.	Philip M. McKenna, Chairman of Board (Tungsten Carbide, Refractory Metals) B. C. Boeckeler, Rsch. Dir. (Chem. Engrg.) Laboratory Staff: Chemists 1, chem. engr. 2, metallurgical engr. 1, metallurgists 1, physicists 1, other lab staff 1.
30923	KENNECOTT COPPER CORPORATION	Henry L. Burghoff, Dir. of R&D Laboratory Staff: Chemists 5, mech. engr. 1, metallurgists 6, techn. 10, other lab staff 2. | Dr. Herbert I. Fusfeld, Dir. of Rsch. Kennecott Copper Corp. (Metal Physics) Dr. H. L. Burghoff, Dir. of Rsch. Chase Brass & Copper Co. Inc. (Physical Metallurgy) Dr. R. B. Blodgett, Dir. of Rsch. Okonite Wire & Cable Co. (Chem.) R. C. Stokus, Dir. Engrg. Chase Brass & Copper Co. Inc. Laboratory Staff: Chemists 31, mech. engr. 46, elec. engr. 18, chem. engr. 11, met. engr. 21, math. 8, metallurgists 29, physicists 12, techn. 160, other lab staff 185.
30959	KENYON ENTERPRISES	Ralph W. Kenyon, Pres.
30970	KEPCO, INC.	Kenneth Kupferberg, Dir. of Rsch. Laboratory Staff: Elec. engr. 10, mech. engr. 1, physicists 2, techn. 20, other lab staff 5.
30982	KERR-McGEE OIL INDUSTRIES INCORPORATED Kerr-McGee Bldg.	George H. Cobb, V.P, Exploration & Rsch. V. L. Mattson, V.P. & Techn. Adviser to Pres. T.L. Hurst, Dir. of Rsch. (Metallurgy - Chem.) J.P. Hewlett, Mgr. of Techn. Services (Chem. & Engrg.) J.A. Hermann, Sr. Rsch. Group Leader (Chem, Nuclear Energy) Leo Garwin, Minerals Mkt. (Helium, Cryogenics) Harold Lambertus, Gen. Mgr, Nuclear Products (Nuclear Materials) W. M. Leaders, Techn. Dir, Nuclear Products (Nuclear Materials) Laboratory Staff: Biochemists 2, chemists 14, chem. engr. 5, elec. engr. 3, metallurgical engr. 1, biochem. engr. 1, mech. engr. 1, math. 1, metallurgists 3, oceanographer 1, other professionals: petrographer 1, geologists 6, techn. 11, other lab staff 17.
30997	KEUFFEL & ESSER COMPANY	Harrison C. Blankmeyer, Dir. of R&D George Geier, Mgr. of R&D (Optics & Metrology) Robert Gold. Sr. Rsch. Assoc. (Unconventional Photosensitive Sy st.) Carl Sellen, Sr. Supv, R&D (Engrg. Instrumentation) 329 Keuffel & Esser Company INDUSTRIAL RESEARCH LABORATORIES William Manko, Sr. Supv, R&D (Adm.) Allister Baker, Chief Engr, R&D, O&M (Optical Instrumentation) Ray A. Kelsey, Dir. of R&D, Kargl Instruments (Photographic Instrumentation) Laboratory Staff: Chemists 25, mech. engr. 7, optical engr. 3, chem. engr. 6, physicists 3, techn. 48, other lab staff 13.
31015	KEVLIN MANUFACTURING COMPANY	Angelo J. Garofalo, Chief Engr. (Electronics) Laboratory Staff: Electronic engr. 3, techn. 2, other lab staff 30.
31025	KEWAUNEE MFG. CO.	L. N. Nelson, Dir, R&D R. A. Stobbe, Chief Chemist (Resin Development) G. T. Saunders, Plant Mgr. (Stainless Steel) Laboratory Staff: Chemists 2, mech. engr. 3, physicists 1, techn. 5.
31038	WALTER KIDDE & COMPANY, INC.	Robert J. Hanville, Dir. Rsch. & Engrg. Laboratory Staff: Mech. engr. 50, electronic engr. 10, math. 3, metallurgists 5, physicists 2, techn. 150.
31049	KIMBERLY-CLARK CORPORATION	F. H. Werling, V.P.-Rsch. & Engrg. (Rsch. Mgmst.) J. J. Huppler, Dir.-Professional Services H. E. Malmstrom, Mgr.-Tech. Services (Physics & Chem. Engrg.) V. E. Zeuthen, Mgr.-Engrg. Services H. W. Hirschy, Dir.-Pioneering & Advance Development J. W. McIntyre, Mgr.-Paper & Specialties (Paper Chem. & Tech.) R. A. Stillings, Mgr.-Consumer Products (Cellulosic Wadding Tech.) R. J. Auchter, Mgr.-Pulp (Paper & Specialties) Laboratory Staff: Biologists 4, chemists 40, chem. engr. 60, other engr. 120, math. 5, physicists 4, techn. 20, other lab staff 200.
31070	KIND & KNOX GELATIN COMPANY	Dr. Dee Tourtellotte, V.P. (Chem.) Dr. E. M. Marks, V.P.(Pharmacology) Dr. L. J. Conrad, V.P. (Photography) Laboratory Staff: Biologists 2, chemists 7, mech. engr. 2, chem. engr. 3, techn. 6, other lab staff 4.
31083	KINELOGIC CORPORATION	Donald L. Burdorf, V.P., Dir. of Engrg. Irving Karsh, Sr. Mech. Engr. (Production Design; Engrg.) David A. Ehrenfeld, Sr. Elect. Engr. (Physics) Laboratory Staff: Mech. engr. 7, elec. engr. 6, math. 1, physicists 2.
31095	KING LABORATORIES INCORPORATED	Aden J. King, Pres. & Dir. of Rsch. (Metallurgy, Inorg. Chem.) Fred Scott, Asst. Dir. of Rsch. (Inorg. Chem.) Dr. D.V. Keller, Consultant (Chem.-Metallurgy) Laboratory Staff: Chemists 2, metallurgists 1, techn. 4.
31110	KINGS ELECTRONICS CO., INC.	George Nuremburg, Chief Engr. Samuel H. Jackson, Chief Design Engr. Laboratory Staff: Chemists 1, engr. 5, techn. 2, other lab staff 5.
31122	KISTLER INSTRUMENT CORPORATION	V. Siegel, V.P. Engrg. Laboratory Staff: Elec. engr. 3, mech. engr. 2, physicists 1, techn. 12, other lab staff 3.
31136	KLIPSCH & ASSOCIATES, INC.	Paul W. Klipsch, Pres. (Acoustics)
31147	KOEHRING COMPANY	E. O. Martinson, V.P. Mfg. & R&D (Mech.) Elmer Tiabl, Mgr. of Proving Ground (Mech.) Laboratory Staff: Mech. engr. 5, techn. 4, other lab staff 2.
31158	LOUIS KOENIG-RESEARCH	Dr. Louis Koenig, Pres. (Chem.) Graham B. Knight, Chem. Engr. (Consultant) Laboratory Staff: Chemists 1, chem. engr. 1, math. 1, techn. 4, other lab staff 2.
31171	KOERPER ENGINEERING ASSOCIATES, INC.	Dr. E. C. Koerper, Pres. (Dir. of Rsch.) Laboratory Staff: Mech. engr. 6, elec. engr. 1, metallurgists 1, physicists 1, techn. 15, other lab staff 3.
31182	KOHLER COMPANY	Alvin W. Schmidt, Supv. of R&D (Ceramics) Al. Fenton, Supv. (Engines) Laboratory Staff: Biologists 1, chemists 4, mech. engr. 8, elec, engr. 4, ceramic engr. 3, metallurgists 2, techn. 20.
31194	H. KOHNSTAMM & CO., INC.	Dr. Robert C. Cooney, V.P. of R&D (Colors & Laundry Products) Dr. David Jorysch, V.P. (Flavors & Fruit Extracts) Laboratory Staff: Chemists 27, chem. engr. 2, techn. 19, other lab staff 4.
31204	KOLLMORGEN CORPORATION	H.E. Torberg, Dir. of Engrg. (Electro-optical instrumentation) Laboratory Staff: Meeh. engr. 9, electronic engr. 7, optical engr. 4, math. 2, physicists 2, | J. S. Lord, R&D Dir. (Photometry) Laboratory Staff: Chemists 1, math. 1, physicists 1, other professionals 2, techn. 2, other lab staff 5.
31234	KOPP GLASS, INC.	Dr. C. E. Leberknight, V.P. Rsch. & Engrg.
31242	KOPPERS CO, INC.	Carl H. Pottenger, V.P. & Dir. of R&D W.C. Fernelius, Assoc. Dir, R&D G.S. Black, Mgr, Rsch. Engrg. R.S. Detrick, Mgr, Applications Evaluation Rsch. E. M. Fettes, Mgr, Plastics Rsch. F. L. Jones, Mgr, Analytical and Rsch. Services A.J. Kolka, Mgr, Exploratory Rsch. & Chem. Services A. A. Moore, Business Mgr. M. Perch, Mgr, Engrg. & Coke Rsch. B. K. Pospishil, Mgr, Budget, Coordination & Facilities S. H. Richards, Mgr, Tar & Chem, Tar Section T. E. Robbins, Jr, Mgr, Tar & Chem, Chem. Section (Forest Products) G. Thiessen, Mgr, Info. Section O. E. Williams, Patent Counsel Laboratory Staff: Chemists 82, chem. engr. 27, mech. engr. 2, math. 3, metallurgists 1, physicists 1, other professionals 8, techn. 8, other lab staff 149. | D. L. Davies, Mgr, Tech. Dept. (Chem. Engrg.) W. T. Henry, Asst. Mgr, Tech. Dept. (Chem.) Laboratory Staff: Chemists 2, chem. engr. 1, foresters 3, techn. 2, other lab staff 6. | C. S. Wang, Dir. of Engrg. Laboratory Staff: Mech. engr. 2, aero. engr. 1. -Metal Products Division 200 Scott St. Baltimore, Maryland 21230 Fields of Interest: Research, development, and testing of power transmission equipment, including Fast’ sR coupling, HolsetR coupling, rolling mill drives, and specialty couplings and drives; sealing products, including piston rings for aircraft and diesel engines, actuator seals, compressor seals, shaft seals for jet engines, and specialty sealing products; corrugated container machinery, including single facer, roll stands, preheater, glue unit, double facer, slitter-scorer, cut-off knife, printer-slotter, and folder-gluer; also, industrial gas cleaning technology. Major Activity of Parent Company: Mfg. - of Lab Div: R&D 100%. R&D performed for: Owners 100%. Facilities: Mechanical-electrical lab; metallurgical-chemical lab comprising 26, 000 sq. ft. Research Personnel: James P. Haas, Mgr. of R&D Dept. J. W. Drenning, Mgr, Elec. Dev. Section G. R. Hyde, Mgr, Metl. & Chem. Lab (Cast Iron) J. L. McKewen, Mgr, Gas Cleaning Dev. Section (Precipitators) P. R. Shepler, Mgr, Ring & Seal Dev. Section W. A. Stewart, Mgr, Mech. Dev. Section Laboratory Staff: Chemists 2, mech. engr. 18, elec. engr. 5, metallurgists 5, other professionals 1, techn. 24, other lab staff 7. | Robert F. Seubert, Mgr. of Product Dev. J. George Pick, Asst. Mgr. of Product Dev. Laboratory Staff: Chemists 12, chem. engr. 17, mech. engr. 3, industrial engr. 2, physicists 1, entomologists 1, techn. 34, other lab staff 11. -Tar and Chemical Division --Development Department Verona, Pennsylvania 15147 Branch at: Bridgeville, Pennsylvania 15017 Fields of Interest: Research and development in processing of coal tar and coal tar residuals, including industrial pitches and protective coatings; recovery and refining of coal chemicals and their derivatives, including antioxidants, and the manufacture of resins and adhesives. Major Activity of Parent Company: Mfg. - of Lab Div: Mfg. 80%, R&D 20%. R&D performed for: Owners 100%. Facilities: Lab and pilot plant Research Personnel: J. P. McCarthy, Mgr, Dev. Dept. Laboratory Staff: Chemists 13, chem. engr. 5, civil engr. 1, techn. 11, other lab staff 4. | Dr. B. W. Rottschaefer, Dir. of R&D (Dyestuffs & Chemicals) Dr. G. Genta, Chem. (Dyestuffs) D. A. Zanella, Chem. (Chemicals & Intermediates) Joseph Bianco, Chem. (Physical Conditioning) Laboratory Staff: Chemists 8, techn. 3, other lab staff 2.
31341	KORFUND DYNAMICS CORPORATION	Dr. B. K. Erdoss, Pres. Nicholas F. Kfoury, Chief Engr.-Shock & Vibration Div. Francis Kirschner, Chief Engr. - Acoustic s & Instruments Div.
31351	H.	R. KORNBLUM	H. R. Kornblum, Owner (Combustion) Laboratory Staff: Mech. engr. 2, techn. 2, other lab staff 2.
31361	KRAUTKRAMER ULTRASONICS, INC.	Dr. Josef KrautkrSmer, Pres. (Physics) Dr. Herbert KrautkrSmer, V.P. (Physics) Dr. Niklas, Dir. Engrg. (Electronics) Dr. Grabendorfer, Chem. Appl. Engr. (Mechanics) Dr. Stoll, Chem. Probe Des Engr. (Mechanics) Dr. Droege, Appl. Engr. (Physics) Cary E. Hohl, V.P. & Gen. Mgr. Stratford, Conn. (Mechanics) W.C. Minton, Chem. Engr. Stratford, Conn. (Electronics) Laboratory Staff: Mech. engr. 6, elec. engr. 8, industrial engr. I, math. 1, metallurgists 1, physicists 7, techn. 19, other lab staff 18.
31380	C.J.KRAY	C.J. Kray, Arch.-Engr. A.J. Yorra, Engr. (Rocketry) Laboratory Staff: Structural engr. 2, mech. engr. 3, elec. engr. 2, other professionals 12, techn. 12.
31393	KREISINGER DEVELOPMENT LABORATORIES	
31398	KREMERS-URBAN COMPANY	Dr. Robert B. Edwards, Scientific Dir. (Microbiology-Immunology) Victor T. Johnson, Exec. V.P. (Pharmacy) Laboratory Staff: Biologists 2, chemists 1, M.D.’s 1, techn.2, other lab staff 1.
31410	KRIM-KO CORPORATION	Arthur E. Siehrs, V.P. - Rsch. (Foods) Laboratory Staff: Chemists 5.
31421	KRIS HELL LABORATORIES, INC*	Chester A. Schink, Mgr. Laboratory Staff: Chemists 3.
31433	KROHN-HITE CORPORATION	E. Krohn, V.P. & Dir. Engrg. Laboratory Staff: Electronics engr. 9.
31442	KULICKE & SOFFA MFG. COMPANY	Frederick W. Kulicke, Jr, Chairman of Board (Meeh. Engrg.) Albert Soffa, Pres. (Meeh. Engrg.) Edmund Haigler, Dir. of R&D (Meeh. Engrg.) Henry Tancredi, Chem. Engr. (Meeh. Engrg.) Laboratory Staff: Meeh. engr. 8, elec. engr. 3, techn. 15, metallurgical engr; 1, chem. engr. 1, other lab staff 16.
31459	KULKA-SMITH ELECTRONICS CORP.	George Johnson, Dir. Engrg.
31467	KURTH MALTING COMPANY	Dr. Eric Kneen, V.P. & Dir. of Rsch. (Agr. Chem.) Laboratory Staff: Biologists 2, chemists 4, techn. 2, other lab staff 1.
31478	KURZ & ROOT CO.	K. H. Hartz, V.P. W. W. Lund, Chief Engr.
31490	ALEXANDER KUSKO, INC.	A* Kusko, Pres. (Energy Conversion & Control) H. Kinner, Project Mgr. (Industrial Control) Laboratory Staff: Elec. engr. 4, techn. 2, other lab staff 2.
31503	L.	A. B. CORPORATION	B. A. Wittkuhns, Pres. G. F. Hill, V.P. & Chief Engr. Laboratory Staff: Meeh. engr. 3, elec. engr. 1, other lab staff 2.
31523	LABORATORY CONSTRUCTION COMPANY	Robt. J. South, V.P. (Engrg.) Laboratory Staff: Chemists 1, mech. engr. 2, other professionals 1, other lab staff 1.
31535	LABORATORY FOR ELECTRONICS, INC.	A. B. Wight, V. P. Dr. H. Fuller, Mgr. of Solid State Elec. Lab. (Solid State and Display) E. Feuerstein, Mgr. of the Theory Group (Math. Theory) R. Evans, Asst Dir. of Engrg. (Data Storage and Display) B. Pompei, Mgr. of ASW Lab, (ASW Techniques) J. Burrows, Sr. Engr. (Space Navigation) Laboratory Staff: Chemists 3, elec. engr. 67, mech. engr. 9, math. engr. 3, metallurgists 1, physicists 10, quality control engrs. 9, techn. 33, other lab staff 25. | M. L. Engstrom, Chief Engr. (Hydraulics) J. R. Whitcomb, Asst. Chief Engr. (Cooling & Refrig.) Laboratory Staff: Chemists 1, mech. engr. 8, civil engr. 1, physicists 1, techn. 12, other lab staff 21. | Richard L. Bersin, Adv. Rsch. & Dev. Mgr. (Physics) Herbert Brown, Mgr, Product Dev. Engrg. (Elec. Engrg.) Keith Swanson, Mgr, Custom Services & Military Product Engrg. (Mech. Engrg.) Laboratory Staff: Chemists 4, electronic engr. 1, syst. engr. 1, math. 1, physicists 4, techn. 2, other lab staff 1. | Stanley Klainer, R&D Mgr. (Microwave Spectroscopy) Joris Brinkerhoff, Techn. Mgr. (Nuclear Physics) Hyunyoung Kim, Sr. Scientist (Microwave Spec.) Richard Forsyth, Sr. Scientist (Elec. Physics) Laboratory Staff: Chemists 13, elec. engr. 3, mech. engr. 3, microwave engr. 1, physicists 2,
31587	LABORATORY PLASTICWARE FABRICATORS	
31595	LACLEDE STEEL COMPANY	A. C. Weber, V.P. Rsch.-Engrg. (Structural Design) R. D. Bay, Prod. Development Mgr. (Structural) J. R. Paul, Prod. Engr. (Wire & Wire Prod.) Laboratory Staff: Engr. 12, metallurgists 10, other professionals 10.
31612	LADD RESEARCH INDUSTRIES, INC.	William A. Ladd, Dir. (Electron Microscopy) Laboratory Staff: Biologists 1, mech. engr. 3, metallurgists 1, physicists 2, other professionals 1, techn. 3, other lab staff 5.
31628	LAMINAIR INC.	John W. Love, Pres. (Electro-Mech.) Stan Harkins, V.P. (Systems Analysis) Laboratory Staff: Mech. engr. 1, other lab staff 9.
31640	LAMOTTE CHEMICAL PRODUCTS COMPANY	William R. Kenny, Rsch. Dir. Charles Dulin, Lab Dir. Laboratory Staff: Chemists 5.
31651	THE LAMSON & SESSIONS COMPANY	William G. Waitermire, Dir. of Rsch. Arthur R. Breed, Chief Product Engr. Roger M. Hansen, Rsch.-Civil Frank L. Gill, Rsch. Metallurgist William F. Buzek, Stress Strain Engr. Robert C. Greczanik, Rsch.-Mech. Laboratory Staff: Civil engr. 1, mech. engr. 4, metallurgists 1, other professionals 6, other lab staff 4.
31665	LANCASTER LABORATORIES INCORPORATED 2425 New Holland Pike	Earl H. Hess, Pres, & Dir. of R&D Ray F. Dawson, Treas. - Consultant (Plant Biochem.) Christoph J. Grundmann, Sec. - Consultant (Org. Chem.) Laboratory Staff: Chemists 3, techn. 3, other lab staff 1.
31679	LA POINTE INDUSTRIES, INC.	
31686	THE LARSEN KILPATRICK COMPANY	Wayne Marshall (Chem.) A. Lee Larsen (Chem.) William H. Kilpatrick (Chem. Engrg.) Laboratory Staff: Chemists 2, chem. engr. 1, techn. 4, other lab staff 2.
