28485	2138	Kentucky Testing Laboratory	
28491	2139	Kenyon Enterprises	Ralph W. Kenyon, President  and research director; 1 engineer, 1 physician.
28499	2140	Kepco Laboratories	Kenneth Kupferberg, Director of Research; Max Kupferberg, General Manager; 3 engineers, 2 physicists, 2 technicians, 2 auxiliaries.
28509	2141	Kerns, L. R., Co.	S. F. Gordon, Vice President, Research and Development; Fred Zellman, Chief Chemist and technical personnel director; 10 chemists, 6 technicians, 16 auxiliaries.
28519	2142	Kerr-McGee Oil Industries, Inc	D. R. Frey, General Manager, Product Development and Quality Con  trol; 2 chemists, 2 chemical engineers, 1 auxiliary.
28531	2143	Kessler Chemical Co.	W. B. Pings, General Manager; 6 chemists, 2 chemical engineers, 5 technicians.
28537	2144	Ketchpel Engineering Co.	Paul A. Ketchpel, Sr., President and research director; 1 chemist; engineers: 1 electrical, 4 mechanical; 5 machinists, 2 technicians, 2 auxiliaries.
28543	2145	Kettering, Charles F., Foundation	Howard A. Tanner, Director of Research; 9 biologists, 10 chemists; engineers: 2 electronics, 2 mechanical; 1 mathematician, 1 metallurgist, 2 physicists, 6 auxiliaries.
28555	2146	Keuffel & Esser Co.	T. O. Norris, Director, Chemical Research and Development; E. H. Koenig, Director, Instrument Research and Development; 30 chemists; engineers: 8 design, 5 chemical, 2 electrical, 4 mechanical, 2 optical ; 1 mathematician, 1 physicist, 12 technicians, 37 auxiliaries.
28565	2147	Keyes, Frederick G., Inc	Frederick G. Keyes, Research Director; 1 biologist, 1 chemist, 1 physicist.
28575	2148	Keystone Color Works, Inc	Robert E. Hamme, Vice President and General Manager; 2 chemists, 3 technicians.
28585	2149	Keystone Steel & Wire Co.	J. O. Tompkins, Chief Metallurgist; 11 chemists, 6 metallurgists, 26 physicists, 3 auxiliaries.
28597	2150	Kidde, Walter, & Co.	Daniel Mapes, Vice President, Engineering and Research, Kidde Aero-Space Division; A. Marosits, Personnel Administrator; 5 chemists, 155 engineers, 2 metallurgists, 184 technicians, 53 auxiliaries.
28607	2151	Killark Electric Manufacturing Co.	Clarence Brown, research director; Jerry Kelly, Personnel Manager; 1 engineer, 1 mathematician.
28617	2152	Kimberly-Clark Corp	W. H. Swanson, Vice President, Corporate Production Planning; J. J.  Shipman, Director of Research; W. L. Leipold, Personnel Manager; 2 bacteriologists, 1 biologist, 32 chemists; engineers: 1 architectural, 38 chemical, 2 civil, 4 electrical, 3 hydraulic, 6 industrial, 8 mechanical, 2 textile; 1 forester, 1 mathematician, 9 physicists, 115 technicians, 98 auxiliaries. | William A. Selke, Director of Research; 2 chemists, 2 chemical engineers, 5 technicians, 2 auxiliaries.
28645	2153	Kindt-Collins Co.	D. T. Kindt, Director of Research; William Siegfried, Chief Chemist and Technical Personnel Director; 1 chemist, 3 engineers, 1 technician, 2 auxiliaries.
28655	2154	Kinetics Corp	Herman A. Harrison, Executive Vice President and Research Director; engineers: 3 aeronautical, 1 electrical, 7 mechanical ; 12 technicians, 20 auxiliaries.
28663	2155	King Laboratories	A. J. King, President and research director; 1 chemist, 1 metallurgist, 1 physicist, 2 technicians, 2 auxiliaries.
28671	2156	King, Robert J., Co.	Robert J. King, President;  George W. Thielcke, research director; 4 chemists, 1 physicist, 2 technicians.
28683	2157	Kip Electronics Corp	George W. Baker, President; Theresa Kohler, Personnel Manager; engineers: 2 electrical, 1 industrial; 4 technicians, 6 auxiliaries.
28691	2158	Kiik, C. F., Co.	Walter S. Konwiser, Executive Vice President, research; Harold Erdreich, Plant Manager; 1 biologist, 4 chemists.
28699	2159	Kitchen Art Foods, Inc	Edward I. Feigon, Vice President, Research and Development; 2 chemists, 1 industrial engineer, 10 technicians, 2 auxiliaries.
28711	2160	Klem Chemicals, Inc	Gerald M. Bufton, research director; S. Larry Withrow, Vice President and technical personnel director; 1 chemist.
28721	2161	Klenzade Products, Inc	M. C. Hauge, Chief Chemist and research director; Robert B. Barrett, Technical Director; 4 chemists, 1 chemical engineer, 1 metallurgist, 1 technician.
28731	2162	Knapp Mills, Inc	Neil Ritchey, Executive Vice President and Director of Research and Development; 1 chemist; engineers: 3 chemical, 5 mechanical, 1 welding; 2 mathematicians, 1 metallurgist, 1 physicist, 4 technicians, 2 auxiliaries.
28741	2163	Knapp-Monarch Co.	Alfred J. Huck, Director of Research and Technical Personnel; 8 engineers, 3 technicians, 3 auxiliaries.
28751	2164	Knight Electronics Corp	Otto Fried, Chief Engineer and research director; W. J. Howe, Personnel Manager; 6 electronics engineers.
28759	2165	Knights, James, Co.	John F. Silver, President and research director; 1 electrical engineer, 1 technician, 23 auxiliaries.
28767	2166	Knoll Pharmaceutical Co.	R. O. Hauck, Vice President, research; 6 chemists, 1 physician, 2 technicians,  -   1 auxiliary.
28779	2167	Knowlton Bros.	Frederick C. Keeney, Technical Director; 2 chemists, 1 chemical engineer,  -   2 technicians.
28789	2168	Knudsen Creamery Co.	Milton E. Powell, Director of Research; 1 biologist, 2 chemists, 3 technicians, 1 auxiliary.
28803	2169	Kobbd Laboratories	
28813	2170	Kobe, Inc	C J. Coberly, President and  Director of Research; F. Barton Brown, Chief Engineer and Technical Personnel Director, Product Research and Development Division; 6 engineers, 2 technicians, 1 auxiliary.
28821	2171	Koch, H., & Sons	J. Gaylord, Director of Research and Development; H. B. Sheffield, Chief Engineer; engineers: 1 electronics, 1 mechanical ; 2 technicians, 1 auxiliary.
28831	2172	Kocour Co.	Everett A. Hodges, Laboratory Director; 2 chemists, 3 technicians, 1 auxiliary.
28841	2173	Koebel Diamond Tool Co.	Harold L. Emery, Director of Research.
28853	2174	Koehring Co.	E. O. Martinson, Vice President, Research and Development; 3 mechanical engineers, 2 technicians, 3 auxiliaries. | John Shapland, Chief Engineer and research director; engineers: 1 electrical, 1 mechanical; 2 technicians.
28875	2175	Koenig, Louis	Louis Koenig, Owner and research director; 2 chemists; engineers: 1 chemical, 1 mechanical; 1 mathematician, 3 auxiliaries.
28885	2176	Koethen, Frederick L., Consulting Indus	1 chemical engineer.
28897	2177	Kohler Co.	Carl J. Kohler, Director of Research; 1 chemist; engineers: 1 ceramic, 2 electrical; 1 metallurgist, 5 technicians.
28905	2178	Kohnstamm, H., & Co.	Robert C. Cooney, Director of Research (New York); 1 biologist, 22 chemists, 2 chemical engineers, 6 technicians, 2 auxiliaries.
28913	2179	Kolar Laboratories	George G. Kolar, President  and Director of Research; 6 chemists.
28921	2180	Kolmar Laboratories	W. Bath, Vice President, Chemical Research; M. E. Spinapolice, Vice President, Product Development; 6 chemists,  -   2 chemical engineers, 2 auxiliaries. | Otto Jacobi, research director; 3 technicians, 1 auxiliary.
28941	2181	Konstandt Laboratories	Felix Konstandt, President and Research Director; 3 chemists, 1 metallurgist.
28949	2182	Koppers Co.	Paul W. Bachman, Vice President and General Manager, Research; Ernest W. Volkmann, Manager of Research Center; 123 chemists; engineers: 51 chemical,  -   3 mechanical; 1 metallurgist, 3 physicists, 11 other professionals, 67 technicians, 98 auxiliaries. | David B. Andrews, Technical Director; 3 chemists, 4 chemical engineers, 4 technicians, 1 auxiliary. | Robert F. Seubert, Manager of Development Department; 1 biologist, 19 chemists; engineers: 1 architectural, 15 chemical, 1 packaging, 1 plastics; 1 geologist, 1 physicist, 1 entomologist, 1 other professional, 44 technicians, 28 auxiliaries. | Otto Wheeley, Manager, Development Laboratory; 20 chemists; engineers: 7 chemical, 2 civil; 1 physicist, 6 technicians, 5 auxiliaries. | D. L. Davies, Manager, Technical Department; 3 chemists, 4 chemical engineers, 4 foresters, 1 physicist, 9 technicians, 5 auxiliaries. | James P. Haas, Manager, Research and Development Department; 1 chemist; engineers: 2 electrical, 1 industrial, 18 mechanical; 4 metallurgists, 1 other professional, 28 technicians, 9 auxiliaries.
29019	2183	Kordite Co.	Gordon P. Hungerford, Vice President, Research and Engineering; Wendell R. Cummins, Supervisor of Management Development; 5 chemists; engineers: 17 chemical, 1 electrical, 25 mechanical; 83 auxiliaries.
29029	2184	Korfund Co.	B. K. Erdoss, President and research director; Donald H. Vance, Executive Vice President and technical personnel director; engineers: 1 electrical, 6 mechanical; 1 physicist, 6 technicians, 3 auxiliaries.
29041	2185	Kombium, H. R.	H. R. Kombium, President and research director; engineers: 1 electrical, 1 mechanical; 1 mathematician, 2 technicians.
29049	2186	Komylak Engineering Corp	Andrew Komylak, Vice President and Director of Research; 7 engineers, 2 technicians, 3 auxiliaries.
29059	2187	Kramer, H., & Co.	George P. Halliwell, Director of Research: William Romanoff, Execu  tive Vice President and technical personnel director; 3 chemists, 6 metallurgists, 5 technicians.
29071	2188	Krause Milling Co.	Ernest L. Wimmer, Director of Research; 6 chemists, 1 chemical engineer, 2 technicians.
29085	2189	Kramers-Urban Co.	Brian Lees, Medical Director; 4 chemists, 1 physician, 2 technicians, 7 auxiliaries.
29095	2190	Krishell Laboratories	
29101	2191	Kritzer Radiant Coils, Inc	C. G. Newton, Vice President, research; Frank Scire, Chief Engineer, technical personnel director; 6 mechanical engineers, 4 technicians, 2 auxiliaries.
29111	2192	Kroger Co.	George F. Gamatz, Director; 2 biologists, 15 chemists, 1 chemical engineer, 4 home economists, 7 auxiliaries.
29123	2193	Krohn-Hite Laboratories	
29129	2194	Kroner Laboratories	Alfred A. Kroner, President  and research director; 1 chemist.
29139	2195	Kropp Forge Co.	David DeLazaro, Chief Metallurgist; 1 chemist, 1 engineer, 3 metallurgists, 4 technicians.
29149	2196	Kuettel Laboratories	N. S. Kuettel, Owner and  Director; 1 chemist.
29159	2197	Kurth Malting Co.	Eric Kneen, Vice President, Research Director; 3 biologists, 7 chemists, 5 technicians, 2 auxiliaries.
29169	2198	Kuthe Laboratories	A. E. Gordon, Chief Engineer and research director; engineers: 1 ceramic, 2 electrical; 2 physicists, 3 technicians.
29179	2199	Kyanize Paints, Inc	Robert W. Perry, Technical Director; 3 chemists, 12 technicians, 1 auxiliary.
29191	2200	Labline, Inc	Robert J. Falk, Director of Research; 1 chemist, 3 engineers, 2 technicians, 4 auxiliaries.
29201	2201	Laboratories	Robert H. Broh-Kahn, President and research director; Earnest J. Sasmor. Director, Product Development; 7 chemists, 4 physicians, 3 technicians, 9 auxiliaries.
29209	2202	Laboratory Construction Co.	Robert South, Vice President, research; 1 chemist, 1 mechanical engineer.
29215	2203	Laboratory Equipment Corp	Carl E. Schultz, President  and technical personnel director; E. L. Bennet, analytical chemistry development; H. C. Wagner, ceramic development; G. McFaul, electronic development; 1 chemist; engineers: 1 ceramic, 1 chemical, 1 electronic, 2 mechanical;  1 metallurgist, 3 technicians, 7 auxiliaries.
29227	2204	Laboratory for Electronics, Inc	J. V. Holdam, Jr., Vice President, Research, and R. K. Mosher, Assistant Vice President, Engineering, codirectors; Eugene Rust, Professional Placement Director; 1 chemist; engineers: 177 electronics, 16 mechanical; 2 mathematicians, 3 physicists, 146 technicians, 187 auxiliaries.
29239	2205	Laboratory of Microchemistry	Carl Tiedcke, Owner and  Director; 3 biologists, 9 chemists, 2 metallurgists, 2 pharmacologists, 2 physicians, 2 toxicologists, 2 auxiliaries.
29249	2206	Laboratory Research Corp	G. E. Franz, Biochemist, research director; 1 biologist, 3 chemists, 1 mathematician, 1 physicist, 3 technicians, 7 auxiliaries.
29261	2207	Laclede Steel Co.	W. M. Baldridge, Laboratory Manager; A. A. Boyle, Vice President, Operations; engineers: 25 civil, 30 industrial, 20 mechanical; 15 metallurgists, 10 technicians, 10 auxiliaries.
29273	2208	Lacquer & Chemical Corp	Irving Flaumenhaft, President and Director of Research; David M. Flaumenhaft, Assistant Director of Research; 4 chemists, 1 engineer.
29285	2209	Ladd Research Industries, Inc	
29291	2210	Lake Shore Laboratories	Bernard Bellario, President  and Director; 1 biochemist, 1 biologist, 2 chemists, 1 chemical engineer, 1 entomologist, 1 mathematician, 1 metallurgist, 2 physicians, 1 physicist, 2 psychologists, 2 technicians, 2 auxiliaries.
29301	2211	LaMotte Chemical Products Co.	W. R. Kenny, Chemical Director; Charles V. B. LaMotte, Vice President and technical personnel director; 5 chemists, 5 other professionals, 2 auxiliaries.
29309	2212	Lamports Co.	Gerald J. Smith, Director of Research and Development; Samuel H. Lamport, technical personnel director; 3 textile engineers, 2 technicians, 1 auxiliary.
29319	2213	Lamson & Sessions Co.	Carl L. Harvey, Technical Director; 1 chemist, 8 engineers, 3 metallurgists, 5 other professionals, 2 technicians.
29329	2214	Lamson Corp	H. C. Keller, Vice President, Technical Services; 6 engineers.  chemistry;  St., Cleve-Ofct)
29343	2215	Lanco Products Corp	Nat H. Nash, Director of Research; 4 chemists, 3 technicians, 3 auxiliaries.
29353	2216	Land O’Lakes Creameries, Inc	Ben M. Zakariasen, Manager of Laboratories and Field Service, and Frank  M. Crane, Director of Research (Agricultural Service Division), technical personnel directors; 3 chemists, 2 technicians, 8 auxiliaries.
29365	2217	Landers Corp	Charles J. Chaban, Vice President, Research; William A. Corry, Laboratory Manager and technical personnel director; 5 chemists, 1 textile engineer, 15 auxiliaries.
29375	2218	Landers, Frary & Clark	Albert E. Truslow, research director; E. C. Ambler, technical personnel director; 3 chemists; engineers: 3 electrical, 2 mechanical; 1 metallurgist, 4 technicians, 2 auxiliaries.
29385	2219	Landes, William, Laboratories	William Landes, President and research director; 2 chemists, 1 auxiliary.
29393	2220	Lanolin Plus, Inc	David Garlen, Director of Research and Development; 5 chemists, 1 auxiliary.
29403	2221	Lams & Brother Co.	David C. Kennedy, Jr., Vice President; Charles D. Larus III, Manager, Moisture Testing and Control Department; George E. Shelton, Manager, Chemical Research Department; 2 chemists, 7 technicians.
29413	2222	La Salle Steel Co.	Elliot S. Nachtman, Director of Research and Development; Norman H. Breyer, Manager of Technical Projects; Arthur Vieweg, Manager of Industrial Analysis; Lawrence B. Schmitt, Manager of Laboratory Services; engineers: 6 mechanical, 5 metallurgical ; 1 librarian, 15 technicians.
29425	2223	Las-Lab, Inc	L. A. Scholz, President and research director; 1 biologist, 1 chemist, 2 mechanical engineers, 2 auxiliaries.
29435	2224	Las Vegas Research & Testing Labora	A. William Smith, Director; 1 chemist, 5 auxiliaries.
29447	2225	Latrobe Steel Co.	Stewart G. Fletcher, Vice President-Technical Director; W. C. Stonehouse, Director of Industrial Relations; 2 chemists, 1 mathematician, 9 metallurgists, 7 technicians, 7 auxiliaries.
29457	2226	Laucks Testing Laboratories	Francis P. Owens, President and technical personnel director; Gerald O. Freeman, Vice President, research; 1 biologist, 2 chemists, 1 chemical engineer, 1 geologist, 1 metallurgist, 2 auxiliaries.
29465	2227	Laughlin, Homer, China Co.	H. W. Thiemecke, Director of Research, J. B. Cartwright, Personnel Director; engineers: 3 ceramic, 1 mechanical; 1 physicist, 3 technicians.
29477	2228	Lavino, E. J., & Co.	H. A. Heiligman, General Manager, Technical Department; 6 chemists; engineers: 5 ceramic, 2 chemical, 1 mining; 1 geologist, 1 mathematician, 1 metallurgist, 1 mineralogist, 2 physicists, 38 technicians, 58 auxiliaries.
29491	2229	Law & Co.	Dan L. Henry, Grover Dunn, George H. Nelson, Gordon Dalrymple, research directors; George H. Nelson, G. Conner Henry, technical personnel directors; 12 chemists, 15 engineers, 4 mathematicians, 2 metallurgists, 4 physicists, 15 technicians, 15 auxiliaries.
29499	2230	LaWall and Harrisson Research and	Joseph W. E. Harrisson, Director; Elias W. Packman, Research Director; 6 biologists, 4 chemists, 5 medical associates, 15 technicians, 10 auxiliaries.
29509	2231	Layne & Bowler, Inc	Kenneth E. Moehrl, Director of Research; 2 chemists, 2 mechanical engineers, 1 technician, 1 auxiliary.
29519	2232	Lea Manufacturing Co.	Henry L. Kellner, Technical Director; 2 chemists.
29529	2233	Leader Laboratory	Morris A. Stoltz, Chief  Chemist and research director; 1 bacteriologist, 2 chemists, 2 technicians.
29539	2234	Lear, Inc	David W. Moore, Manager, Solid State Physics Laboratory; R. Rowlin, Employment Supervisor; 4 chemists, 4 metallurgists, 4 physicists, 4 technicians, 7 auxiliaries.
29551	2235	Leas & McVitty, Inc	S. S. Sherrard, Chief Chemist ; 3 chemists, 2 technicians.
29559	2236	Lebec Chemical Corp	George Wolf, Jr., Director of Research; Don Wilkie, Technical Personnel Director; 1 biologist, 4 chemists, 1 engineer, 1 metallurgist, 4 auxiliaries.
29569	2237	Leberco Laboratories	Irving Levenstein, President and Director; 8 biologists, 1 chemist, 1 veterinarian, 3 technicians, 8 auxiliaries.
29579	2238	Ledex, Inc	Olin K. Smith, Chief Engineer and research director; engineers: 1 chemical, 1 electrical, 2 mechanical; 1 physicist, 5 technicians, 1 auxiliary.
29589	2239	Ledoux & Co.	Silve Kallmann, Technical Director; William J. Giustetti, Chief Chemist, technical personnel director; 40 chemists, 1 chemical engineer, 35 technicians, 6 auxilaries.
29599	2240	Lee Foundation for Nutritional Research	2 chemists, 1 technician, 2 auxiliaries.  Research activities: Nutrition.
29611	2241	Leeds and Northrup Co.	R. C. Maehler, Director of Research and Development; W. G. Arney. Manager of Research Division; R. H. Cherry’, Manager of Development Division; 7 chemists; engineers: 4 chemical, 1 electrochemical, 36 electrical, 1 industrial, 10 mechanical; 1 mathematician, 1 metallurgist, 11 physicists, 18 other technical personnel, 41 service personnel.
29623	2242	Leeming, Thos.	Russell A. Cain, Scientific Director; 4 chemists, 3 technicians, 2 auxiliaries.
29637	2243	Leesona Corp	W. V. Goodhue, Vice President and Director of Research; G. M. Coxe. technical personnel director; 1 chemist; engineers: 3 electrical, 22 mechanical; 1 mathematician, 1 metallurgist, 68 technicians, 30 auxiliaries. | Anthony M. Moos, Vice President and General Manager; Kenneth I. Rapp, Assistant General Manager; Sanford O’Leesky, Administrative Supervisor; 12 chemists; engineers: 3 chemical, 4 electrical, 8 mechanical; 8 physicists, 30 technicians, 14 auxiliaries.
29655	2244	Leffingwell Chemical Co.	J. R. Allison, Director of Research and Control; 4 chemists, 1 chemical engineer, 1 entomologist, 1 technician.
29667	2245	Lehigh Chemical Co.	Thomas E. Griffith, Research Chemist; Henry G. Gruber, technical personnel director; 3 chemists.
29677	2246	Lehigh Design Co.	Stephen Crane, research director; I. Kreitzberg, Personnel Manager; engineers: 27 electrical, 23 mechanical, 12 structural ; 10 mathematicians, 16 physicists, 400 technicians, 30 auxiliaries.
29687	2247	Lehigh Portland Cement Co.	W. J. McCoy, Director of Research; 5 chemists; engineers: 1 chemical, 1 civil; 3 geologists, 5 technicians, 4 auxiliaries.
29697	2248	Lehigh University, Chemistiy Dept., Na	A. C. Zettlemoyer, Research  Director; 11 chemists, 2 chemical engineers, 2 technicians, 3 auxiliaries.
29707	2249	Lehn 6c Fink Products Corp	R. F. Prindle, Director of Research; C. H. Hansen, Manager, Industrial Relations; 3 biologists, 17 chemists, 2 technicians, 5 auxiliaries.
29715	2250	Leibiger, O. W., Research Laboratories	O. W. Leibiger, President  and Director of Research; I. S. Leibiger, Physics Research Director; 2 biochemists, 4 chemists, 2 engineers, 1 mathematician, 2 physicists, 4 technicians, 10 auxiliaries.
29725	2251	Leitz, £., Inc	Gilbert Stone and P. Bartels, codirectors of research; E. G. Keller, Vice President and technical personnel director; 1 biologist, 2 chemists, 1 engineer, 5 technicians, 3 auxiliaries.
29737	2252	Lektra Laboratories	B. Eisenberg, Vice President, research director; engineers: 1 chemical, 2 electrical, 2 technicians, 1 auxiliary.
29747	2253	Lemmerman, C. W., Inc	Carl W. Lemmerman, President and research director; 3 physicists, 3 technicians, 4 auxiliaries.
29755	2254	Leonard Refineries, Inc	Robert Bremer, Chief Research Chemist; John Pfarr, Vice President, technical personnel director; 1 chemist, 1 chemical engineer.
29763	2255	Le Roy’s International Research Labora	Adrian E. Le Roy, Director  of Research; G. E. Le Roy, Laboratory Business Manager; 2 chemists; engineers: 1 audio, 2 mechanical; 2 physicists, 4 technicians, 2 auxiliaries.  289
29775	2256	Leslie Laboratories	E. H. Leslie, Owner and Director ; 2 engineers, 2 auxiliaries.
29783	2257	Lessells and Associates, Inc	Fred C. Bailey, Executive Vice President and research director; engineers: 1 electronics, 10 mechanical; 3 technicians, 5 auxiliaries.
29789	2258	Lester Associates, Inc	Raymond A. Lester, President, research director; Joseph Ivanick, Business Administrator, technical personnel director; 1 mechanical engineer, 6 technicians, 22 auxiliaries.
29799	2259	Lever Brothers Co.	Willard M. Bright, Vice President, Research and Development; W. G. Brown, Administrative Manager; 11 biologists, 114 chemists; engineers: 27 chemical, 1 mechanical; 1 mathematician, 1 physicist, 70 technicians, 35 auxiliaries.
29809	2260	Lever, C., Co.	Cyril Lever, Jr., President  and research director; 2 chemists, 1 mechanical engineer, 1 technician, 2 auxiliaries.
29819	2261	Levey, Harold A., Laboratories	Harold A. Levey, Owner and research director; 3 chemists, 1 engineer, 1 metallurgist, 1 physicist, 3 auxiliaries.
29827	2262	Levin, Louis, & Son, Inc	Robert S. Levin, Treasurer, research; Samuel Levin, Secretary, technical personnel; 1 mechanical engineer.
29835	2263	Levinthal Electronic Products, Inc	Albert J. Morris, Senior Vice President, Engineering, research director; 12 electrical engineers, 2 physicists, 12 technicians, 10 auxiliaries.
29845	2264	Levitt, Benjamin	Benjamin Levitt, research director; 1 chemist, 1 technician.
29853	2265	Levy, Sidney	Sidney Levy, Principal and research director; 1 chemical engineer, 1 auxiliary.
29865	2266	Lewis, J. P., Co.	J. C. Parsell, Technical Director ; 1 chemist, 2 technicians.
29877	2267	Leyghton-Paige Corp	Clark E. Johnson, President and research director; 1 electrical engineer, 1 physicist.
29885	2268	Libby, McNeill & Libby	Robert M. Schaffner, Vice President, Research and Quality Control; 26 agriculturists, 11 biologists, 16 chemists, 5 chemical engineers, 22 food technologists, 1 home economist, 2 mathematicians, 3 sanitarians, 13 technicians, 16 auxiliaries.
29895	2269	Libbey-Owens-Ford Glass Co.	C. W. Davis, Executive Vice President, research director; Ben R. Londeree, Salary and Wage Administrator; 35 chemists; engineers: 2 chemical, 2 electrical; 7 physicists, 43 auxiliaries.
29907	2270	Liberty Mutual Insurance Co.	W. S. Frederik, Director of Research Facilities; W. H. Seymour, Senior Vice President, technical personnel director; 1 chemist, 3 acoustical engineers, 1 physician, 1 physicist, 1 psychologist, 6 technicians, 8 auxiliaries.
29921	2271	Liebmann Breweries, Inc	Gerhard J. Haas, Director of Research; 2 biologists, 2 chemists, 2 auxiliaries.
29931	2272	Life Research Corp	Herbert L. Clark, President and Director of Research; chemists, physicians, psychologists, 2 technicians, 4 auxiliaries.
29943	2273	Liggett and Myers Tobacco Co.	F. R. Darkis, Director of , Research; 3 biologists, 36 chemists, 6 chemical 1 engineers, 1 mathematician, 15 technicians, 7 auxiliaries.
29955	2274	Lightning and Transients Research Institute	M. M. Newman, President and Research Director; engineers: 2 electrical, 2 electronics; 2 physicists, 2 technicians, 2 aux' iliaries.
29961	2275	Lilly Varnish Co.	H. A. Chloupek, technical , director; 14 chemists, 15 technicians, 3 auxiliaries.  ’
29971	2276	Limestone Products Corp	Harry W. Titus, Technical . Counselor and Director of Research; 3 biologists, 4 chemists, 1 spectrographer, 4 technicians, 2 auxiliaries.  ^(:)
29987	2277	Limoneira Co.	Fred J. Foote, Director of Research; Elvin L. Barnhart, technical personnel director; 1 agronomist, 1 chemist, 2 technicians, 2 auxiliaries.
29999	2278	Lincoln Foods, Inc	Daniel Issenberg, Director of Research; 1 biologist, 3 chemists, 2 engineers, 2 food technologists, 2 auxiliaries.
30009	2279	Lincoln Laboratories	Julius Diamond, Technical Director; 1 biologist, 6 chemists, 3 auxiliaries.
30019	2280	Lind Instruments, Inc	James B. Lindgren, President, research director; engineers: 1 chemical, 2 electrical, 1 mechanical; 2 auxiliaries.
30027	2281	Lind Laboratories	Howard E. Lind, President  and research director; 3 bacteriologists, 1 chemist, 1 dentist, 1 physician, 5 technicians, 2 auxiliaries.
30037	2282	Lindberg Engineering Co.	N. K. Koebel, Director of Research; 2 chemists; engineers: 2 chemical,  -   1 mechanical, 3 metallurgical; 1 metallurgist,  -   2 auxiliaries.
30049	2283	Lindberg Steel Treating Co.	N. O. Kates, Chief Metallurgist and research director; A. E. Uitti, Vice President and technical personnel director; 1 chemical engineer, 3 metallurgists, 6 technicians, 3 auxiliaries.
30061	2284	Lindgren, Erik A.	Erik A. Lindgren, Owner and Director of Research; 2 engineers, 1 auxiliary.
30071	2285	Lindsay Ripe Olive Co.	J. R. Webster, Chief Chemist ; 2 chemists.
30083	2286	Linear, Inc	James B. Johnson, Director of Research; 2 chemists, 13 technicians, 1 auxiliary.
30091	2287	Linfield Research Institute, McMinnville,	W. P. Dyke, Director; J. K.  Troian, Assistant Director; 3 biologists, 2 chemists, 1 mathematician, 12 physicists, 16 technicians, 8 auxiliaries.
30101	2288	Ling-Altec, Inc	Kenneth J. Metzgar, research director; Dorman E. Priest, Chief Engineer; engineers: 3 electrical, 6 mechanical; 3 technicians.  292
30111	2289	Link-Belt Co.	Maurice J. Erisman, Director ; Eugene P. Berg, General Manager; 5 engineers, 1 metallurgist, 4 technicians, 11 auxiliaries. | Ralph A. Evans, Director; Richard E. Whinrey, Plant Manager; 5 engineers, 2 metallurgists, 2 physicists, 8 technicians, 4 auxiliaries.
30133	2290	Lionel Corp	Joseph L. Bonanno, Chief  Engineer and Director of Research; 1 chemist; engineers: 6 electrical, 9 mechanical; 1 metallurgist, 10 technicians, 8 auxiliaries.
30143	2291	Lipton, Thomas J., Inc	Roy E. Morse, Director of Research; 1 biologist, 18 chemists, 3 chemical engineers, 3 food technologists, 9 home economists, 1 physicist, 3 technicians, 15 auxiliaries.
30153	2292	Lister Laboratory	D. L. Halpenny, President  and Chief Chemist; 1 biologist, 1 chemist, 1 chemical engineer, 1 metallurgist, 1 veterinarian, 2 auxiliaries.
30163	2293	Lithium Corp	R. B. Ellestad, Manager, Research and Development; 10 chemists, 7 chemical engineers, 3 auxiliaries. | David Fulton, Vice President and General Manager; Joseph Irgon, Assistant Manager and Special Projects Adviser; David Lippmann, Director of Research; Armand Schellman, Director, Engineering, technical personnel; 3 chemists; engineers; 2 chemical, 1 electrical, 7 mechanical; 1 mathematician, 1 physicist, 7 technicians, 7 auxiliaries.
30183	2294	Lithographic Technical Foundation	Michael H. Bruno, Research Director; 5 chemists; engineers: 3 chemical, 1 mechanical; 2 physicists, 5 technicians, 5 auxiliaries.
30193	2295	Littelfuse, Inc	John R. Gelzer, Director of Engineering; engineers: 8 electrical, 6 mechanical; 4 technicians, 3 auxiliaries.
30203	2296	Litter, David, Laboratories	Sidney B. Levinson, Technical Director; 9 chemists, 1 chemical engineer, 4 technicians, 4 auxiliaries.
30217	2297	Little, Arthur D., Inc	Howard O. McMahon, Director of Research; James M. Jagger, Director of Technical Employment; 34 biologists, 124 chemists; engineers: 95 chemical, 4 civil, 17 electrical, 98 mechanical, 23 others; 9 general scientists, 16 mathematicians, 7 metallurgists, 27 physicists, 2 psychologists, 55 technicians, 317 auxiliaries.
